RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_DefaultMonitoringStatus,MonitoringStatus_Name,Protocols,Visited,SampleEvent_TreatmentUnit
LABE,BCELE1D06,B:BCELE1D06:14,N,7/18/89,,00Pre,Cover - Species Composition (metric),N,
LABE,BCELE1D06,B:BCELE1D06:14,N,7/18/89,,00Pre,Density - Belts (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:14,N,7/18/89,,00Pre,Cover - Points (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:15,N,7/12/89,,00Pre,Post Burn Severity (metric),N,
LABE,BCELE1D06,B:BCELE1D06:15,N,7/12/89,,00Pre,Density - Quadrats (metric),N,
LABE,BCELE1D06,B:BCELE1D06:15,N,7/12/89,,00Pre,Cover - Species Composition (metric),N,
LABE,BCELE1D06,B:BCELE1D06:15,N,7/12/89,,00Pre,Density - Belts (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:15,N,7/12/89,,00Pre,Cover - Points (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:16,N,7/11/89,,00Pre,Post Burn Severity (metric),N,
LABE,BCELE1D06,B:BCELE1D06:16,N,7/11/89,,00Pre,Density - Quadrats (metric),N,
LABE,BCELE1D06,B:BCELE1D06:16,N,7/11/89,,00Pre,Cover - Species Composition (metric),N,
LABE,BCELE1D06,B:BCELE1D06:16,N,7/11/89,,00Pre,Density - Belts (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:16,N,7/11/89,,00Pre,Cover - Points (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:22,N,7/25/89,,00Pre,Post Burn Severity (metric),N,
LABE,BCELE1D06,B:BCELE1D06:22,N,7/25/89,,00Pre,Density - Quadrats (metric),N,
LABE,BCELE1D06,B:BCELE1D06:22,N,7/25/89,,00Pre,Cover - Species Composition (metric),N,
LABE,BCELE1D06,B:BCELE1D06:22,N,7/25/89,,00Pre,Density - Belts (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:22,N,7/25/89,,00Pre,Cover - Points (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:25,N,7/20/89,,00Pre,Post Burn Severity (metric),N,
LABE,BCELE1D06,B:BCELE1D06:25,N,7/20/89,,00Pre,Density - Quadrats (metric),N,
LABE,BCELE1D06,B:BCELE1D06:25,N,7/20/89,,00Pre,Cover - Species Composition (metric),N,
LABE,BCELE1D06,B:BCELE1D06:25,N,7/20/89,,00Pre,Density - Belts (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:25,N,7/20/89,,00Pre,Cover - Points (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:26,N,7/28/89,,00Pre,Post Burn Severity (metric),N,
LABE,BCELE1D06,B:BCELE1D06:26,N,7/28/89,,00Pre,Density - Quadrats (metric),N,
LABE,BCELE1D06,B:BCELE1D06:26,N,7/28/89,,00Pre,Cover - Species Composition (metric),N,
LABE,BCELE1D06,B:BCELE1D06:26,N,7/28/89,,00Pre,Density - Belts (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:26,N,7/28/89,,00Pre,Cover - Points (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:27,N,7/25/89,,00Pre,Post Burn Severity (metric),N,
LABE,BCELE1D06,B:BCELE1D06:27,N,7/25/89,,00Pre,Density - Quadrats (metric),N,
LABE,BCELE1D06,B:BCELE1D06:27,N,7/25/89,,00Pre,Cover - Species Composition (metric),N,
LABE,BCELE1D06,B:BCELE1D06:27,N,7/25/89,,00Pre,Density - Belts (metric),Y,
LABE,BCELE1D06,B:BCELE1D06:27,N,7/25/89,,00Pre,Cover - Points (metric),Y,
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/7/89,,00Pro1,Post Burn Severity (metric),N,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/7/89,,00Pro1,Density - Quadrats (metric),N,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/7/89,,00Pro1,Cover - Species Composition (metric),N,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/7/89,,00Pro1,Density - Belts (metric),N,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/7/89,,00Pro1,Cover - Points (metric),Y,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/6/91,,00Pre,Cover - Points (metric),Y,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/6/91,,00Pre,Post Burn Severity (metric),N,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/6/91,,00Pre,Density - Quadrats (metric),N,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/6/91,,00Pre,Cover - Species Composition (metric),N,Fern Cave
LABE,BCHNA1T05,C:BCHNA1T05:11,N,7/6/91,,00Pre,Density - Belts (metric),Y,Fern Cave
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/14/04,,00Pre,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/14/04,,00Pre,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/14/04,,00Pre,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/14/04,,00Pre,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/14/04,,00Pre,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,8/14/04,,01Post,Cover - Points (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,8/14/04,,01Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,8/14/04,,01Post,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,8/14/04,,01Post,Cover - Species Composition (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,8/14/04,,01Post,Density - Belts (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/7/05 10:57,,01Yr01,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/7/05 10:57,,01Yr01,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/7/05 10:57,,01Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/7/05 10:57,,01Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/7/05 10:57,,01Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/18/06 10:58,,01Yr02,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/18/06 10:58,,01Yr02,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/18/06 10:58,,01Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/18/06 10:58,,01Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/18/06 10:58,,01Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,8/24/08 15:34,,02Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/22/09 15:55,,02Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/22/09 15:55,,02Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,6/22/09 15:55,,02Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/26/10 9:56,Re02Year02,02Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/26/10 9:56,Re02Year02,02Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/26/10 9:56,Re02Year02,02Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/28/13 9:31,02Yr05,02Yr05,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/28/13 9:31,02Yr05,02Yr05,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:01,N,5/28/13 9:31,02Yr05,02Yr05,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/14/04,,00Pre,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/14/04,,00Pre,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/14/04,,00Pre,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/14/04,,00Pre,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/14/04,,00Pre,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,8/14/04,,01Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,8/14/04,,01Post,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,8/14/04,,01Post,Cover - Species Composition (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,8/14/04,,01Post,Density - Belts (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,8/14/04,,01Post,Cover - Points (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/6/05 14:20,,01Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/6/05 14:20,,01Yr01,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/6/05 14:20,,01Yr01,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/6/05 14:20,,01Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/6/05 14:20,,01Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/18/06 9:52,,01Yr02,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/18/06 9:52,,01Yr02,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/18/06 9:52,,01Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/18/06 9:52,,01Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/18/06 9:52,,01Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,8/24/08 15:35,,02Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/22/09 15:28,,02Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/22/09 15:28,,02Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,6/22/09 15:28,,02Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/26/10 16:15,Re02Year02,02Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/26/10 16:15,Re02Year02,02Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/26/10 16:15,Re02Year02,02Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/28/13 10:27,02Yr05,02Yr05,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/28/13 10:27,02Yr05,02Yr05,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:02,N,5/28/13 10:27,02Yr05,02Yr05,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/13/04,,00Pre,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/13/04,,00Pre,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/13/04,,00Pre,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/13/04,,00Pre,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/13/04,,00Pre,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,8/14/04,,01Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,8/14/04,,01Post,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,8/14/04,,01Post,Cover - Species Composition (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,8/14/04,,01Post,Density - Belts (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,8/14/04,,01Post,Cover - Points (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/7/05 15:26,,01Yr01,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/7/05 15:26,,01Yr01,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/7/05 15:26,,01Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/7/05 15:26,,01Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/7/05 15:26,,01Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/18/06 8:30,,01Yr02,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/18/06 8:30,,01Yr02,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/18/06 8:30,,01Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/18/06 8:30,,01Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/18/06 8:30,,01Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,8/24/08 15:35,,02Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/22/09 15:01,,02Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/22/09 15:01,,02Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,6/22/09 15:01,,02Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/27/10 8:29,Re02Year02,02Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/27/10 8:29,Re02Year02,02Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/27/10 8:29,Re02Year02,02Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/28/13 9:49,02Yr05,02Yr05,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/28/13 9:49,02Yr05,02Yr05,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:03,N,5/28/13 9:49,02Yr05,02Yr05,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/13/04,,00Pre,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/13/04,,00Pre,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/13/04,,00Pre,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/13/04,,00Pre,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/13/04,,00Pre,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,8/14/04,,01Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,8/14/04,,01Post,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,8/14/04,,01Post,Cover - Species Composition (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,8/14/04,,01Post,Density - Belts (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,8/14/04,,01Post,Cover - Points (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/7/05 17:17,,01Yr01,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/7/05 17:17,,01Yr01,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/7/05 17:17,,01Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/7/05 17:17,,01Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/7/05 17:17,,01Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/19/06 11:31,,01Yr02,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/19/06 11:31,,01Yr02,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/19/06 11:31,,01Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/19/06 11:31,,01Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/19/06 11:31,,01Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,8/24/08 15:36,,02Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/22/09 14:55,,02Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/22/09 14:55,,02Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/22/09 14:55,,02Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/30/10 10:16,Re02Year02,02Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/30/10 10:16,Re02Year02,02Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,6/30/10 10:16,Re02Year02,02Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/28/13 14:29,02Yr05,02Yr05,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/28/13 14:29,02Yr05,02Yr05,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:04,N,5/28/13 14:29,02Yr05,02Yr05,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/13/04,,00Pre,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/13/04,,00Pre,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/13/04,,00Pre,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/13/04,,00Pre,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/13/04,,00Pre,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/8/05 7:45,,00Yr01,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/8/05 7:45,,00Yr01,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/8/05 7:45,,00Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/8/05 7:45,,00Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/8/05 7:45,,00Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/19/06 12:19,,00Yr02,Density - Quadrats (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/19/06 12:19,,00Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/19/06 12:19,,00Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/19/06 12:19,,00Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/19/06 12:19,,00Yr02,Post Burn Severity (metric),N,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,8/24/08 15:37,,01Post,Post Burn Severity (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/22/09 11:59,,01Yr01,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/22/09 11:59,,01Yr01,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,6/22/09 11:59,,01Yr01,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/27/10 9:00,Re01Year02,01Yr02,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/27/10 9:00,Re01Year02,01Yr02,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/27/10 9:00,Re01Year02,01Yr02,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/29/13 9:10,01Yr05,01Yr05,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/29/13 9:10,01Yr05,01Yr05,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:05,N,5/29/13 9:10,01Yr05,01Yr05,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:06,N,7/5/89,,00Pro1,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:06,N,7/5/91,,00Pro2,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:06,N,7/5/91,,00Pro2,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:06,N,5/14/04,,00Pre,Cover - Species Composition (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:06,N,5/14/04,,00Pre,Density - Belts (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:06,N,5/14/04,,00Pre,Cover - Points (metric),Y,Gillem
LABE,BGRAS1X02,B:BGRAS1X02:06,N,6/8/05 9:03,,00Yr01,Cover - Points (metric),Y,Gillem
