RegistrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_DefaultMonitoringStatus,MonitoringStatus_Name,Protocols,Visited,SampleEvent_TreatmentUnit
GRCA,ALL_FMH,PIAB 01,Y,6/25/09 9:27,,01Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,6/25/09 9:27,,01Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 01,Y,6/25/09 9:27,,01Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/5/12 9:15,,01Year5,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/5/12 9:15,,01Year5,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/5/12 9:15,,01Year5,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/5/12 9:15,,01Year5,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 01,Y,7/5/12 9:15,,01Year5,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/5/12 9:15,,01Year5,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/18/17 14:42,,01Year10,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/18/17 14:42,,01Year10,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/18/17 14:42,,01Year10,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/18/17 14:42,,01Year10,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 01,Y,7/18/17 14:42,,01Year10,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 01,Y,7/18/17 14:42,,01Year10,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/21/93,,PR01,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/21/93,,PR01,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/21/93,,PR01,Cover - Species Composition (metric),N,
GRCA,ALL_FMH,PIAB 02,Y,6/21/93,,PR01,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,6/21/93,,PR01,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/21/93,,PR01,Cover - Points (metric),N,
GRCA,ALL_FMH,PIAB 02,Y,7/12/97,,Pre,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/12/97,,Pre,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/12/97,,Pre,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/12/97,,Pre,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/12/97,,Pre,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/12/97,,Pre,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,8/9/99,,01Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,8/9/99,,01Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,8/9/99,,01Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,8/9/99,,01Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,8/9/99,,01Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,8/9/99,,01Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/7/00,,01Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/7/00,,01Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/7/00,,01Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/7/00,,01Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,7/7/00,,01Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/7/00,,01Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/15/03,,01Year5,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/15/03,,01Year5,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/15/03,,01Year5,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,9/15/03,,01Year5,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/15/03,,01Year5,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/15/03,,01Year5,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/29/04,,02Post,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,9/29/04,,02Post,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/29/04,,02Post,Post Burn Severity,Y,
GRCA,ALL_FMH,PIAB 02,Y,9/29/04,,02Post,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/29/04,,02Post,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/23/05,,02Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/23/05,,02Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/23/05,,02Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/23/05,,02Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,7/23/05,,02Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,7/23/05,,02Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/30/06,,02Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/30/06,,02Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/30/06,,02Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/30/06,,02Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,6/30/06,,02Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/30/06,,02Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/23/09 14:57,,02Year5,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,6/23/09 14:57,,02Year5,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/23/09 14:57,,02Year5,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/23/09 14:57,,02Year5,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/23/09 14:57,,02Year5,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,6/23/09 14:57,,02Year5,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/18/14 13:35,02Year10,02Year10,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 02,Y,9/18/14 13:35,02Year10,02Year10,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/18/14 13:35,02Year10,02Year10,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/18/14 13:35,02Year10,02Year10,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/18/14 13:35,02Year10,02Year10,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 02,Y,9/18/14 13:35,02Year10,02Year10,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/22/93,,PR01,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/22/93,,PR01,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/22/93,,PR01,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/22/93,,PR01,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/22/93,,PR01,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,8/4/99,,Pre,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/4/99,,Pre,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/4/99,,Pre,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,8/4/99,,Pre,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/4/99,,Pre,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/4/99,,Pre,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/9/00,,01Post,Post Burn Severity,Y,
GRCA,ALL_FMH,PIAB 03,Y,7/9/00,,01Post,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/9/00,,01Post,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/9/00,,01Post,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,7/9/00,,01Post,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/19/01,,01Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/19/01,,01Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/19/01,,01Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,7/19/01,,01Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/19/01,,01Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/19/01,,01Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/5/02,,01Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/5/02,,01Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/5/02,,01Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/5/02,,01Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/5/02,,01Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/5/02,,01Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/05,,01Year5,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/05,,01Year5,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/05,,01Year5,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/05,,01Year5,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/05,,01Year5,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/05,,01Year5,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/23/10 10:15,,01Year10,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/23/10 10:15,,01Year10,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/23/10 10:15,,01Year10,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/23/10 10:15,,01Year10,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,6/23/10 10:15,,01Year10,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,6/23/10 10:15,,01Year10,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,7/22/16 8:43,,02Post,Post Burn Severity,Y,
GRCA,ALL_FMH,PIAB 03,Y,7/22/16 8:43,,02Post,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,7/22/16 8:43,,02Post,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/17 15:02,,02Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/17 15:02,,02Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/17 15:02,,02Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/17 15:02,,02Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/17 15:02,,02Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/29/17 15:02,,02Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/13/18 9:35,,02Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/13/18 9:35,,02Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/13/18 9:35,,02Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 03,Y,8/13/18 9:35,,02Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/13/18 9:35,,02Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 03,Y,8/13/18 9:35,,02Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/93,,PR01,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/93,,PR01,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/93,,PR01,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/93,,PR01,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/93,,PR01,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/22/99,,Pre,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/22/99,,Pre,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/22/99,,Pre,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/22/99,,Pre,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,8/22/99,,Pre,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/22/99,,Pre,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/9/00,,01Post,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/9/00,,01Post,Post Burn Severity,Y,
GRCA,ALL_FMH,PIAB 04,Y,7/9/00,,01Post,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,7/9/00,,01Post,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/9/00,,01Post,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/19/01,,01Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/19/01,,01Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/19/01,,01Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/19/01,,01Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,7/19/01,,01Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/19/01,,01Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/3/02,,01Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/3/02,,01Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,7/3/02,,01Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/3/02,,01Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/3/02,,01Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/3/02,,01Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,9/7/05,,01Year5,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,9/7/05,,01Year5,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,9/7/05,,01Year5,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,9/7/05,,01Year5,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,9/7/05,,01Year5,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,9/7/05,,01Year5,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/10 13:14,,01Year10,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/10 13:14,,01Year10,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/10 13:14,,01Year10,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/10 13:14,,01Year10,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/10 13:14,,01Year10,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,6/22/10 13:14,,01Year10,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,7/25/16 8:46,,02Post,Post Burn Severity,Y,
GRCA,ALL_FMH,PIAB 04,Y,7/25/16 8:46,,02Post,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,7/25/16 8:46,,02Post,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/30/17 15:55,,02Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/30/17 15:55,,02Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,8/30/17 15:55,,02Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/30/17 15:55,,02Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/30/17 15:55,,02Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/30/17 15:55,,02Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/14/18 9:49,,02Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/14/18 9:49,,02Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/14/18 9:49,,02Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/14/18 9:49,,02Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 04,Y,8/14/18 9:49,,02Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 04,Y,8/14/18 9:49,,02Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/26/93,,PR01,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/26/93,,PR01,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,6/26/93,,PR01,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/26/93,,PR01,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/26/93,,PR01,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/8/99,,Pre,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/8/99,,Pre,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/8/99,,Pre,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/8/99,,Pre,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/8/99,,Pre,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/8/99,,Pre,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,7/9/00,,01Post,Post Burn Severity,Y,
GRCA,ALL_FMH,PIAB 05,Y,7/9/00,,01Post,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,7/9/00,,01Post,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/9/00,,01Post,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/9/00,,01Post,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/3/01,,01Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/3/01,,01Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/3/01,,01Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/3/01,,01Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,8/3/01,,01Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/3/01,,01Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/5/02,,01Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,7/5/02,,01Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/5/02,,01Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/5/02,,01Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/5/02,,01Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/5/02,,01Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,9/8/05,,01Year5,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,9/8/05,,01Year5,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,9/8/05,,01Year5,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,9/8/05,,01Year5,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,9/8/05,,01Year5,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,9/8/05,,01Year5,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/24/10 9:57,,01Year10,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/24/10 9:57,,01Year10,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/24/10 9:57,,01Year10,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,6/24/10 9:57,,01Year10,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/24/10 9:57,,01Year10,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,6/24/10 9:57,,01Year10,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/22/16 8:47,,02Post,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,7/22/16 8:47,,02Post,Post Burn Severity,Y,
GRCA,ALL_FMH,PIAB 05,Y,7/22/16 8:47,,02Post,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,8/29/17 16:04,,02Year1,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/29/17 16:04,,02Year1,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/29/17 16:04,,02Year1,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 05,Y,8/29/17 16:04,,02Year1,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/29/17 16:04,,02Year1,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/29/17 16:04,,02Year1,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/1/18 9:50,,02Year2,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/1/18 9:50,,02Year2,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/1/18 9:50,,02Year2,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/1/18 9:50,,02Year2,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/1/18 9:50,,02Year2,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 05,Y,8/1/18 9:50,,02Year2,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 06,Y,6/30/93,,PR01,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,6/30/93,,PR01,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 06,Y,6/30/93,,PR01,Trees - Individuals (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,6/30/93,,PR01,Cover - Points (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,6/30/93,,PR01,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,6/30/93,,PR01,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,7/6/04,,Pre,Cover - Species Composition (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,7/6/04,,Pre,Surface Fuels,Y,
GRCA,ALL_FMH,PIAB 06,Y,7/6/04,,Pre,Density - Quadrats (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,7/6/04,,Pre,Density - Belts (metric),Y,
GRCA,ALL_FMH,PIAB 06,Y,7/6/04,,Pre,Trees - Individuals (metric),Y,
